date_key,calendar_date,cal_year,cal_month,cal_day,day_of_week,day_of_week_num,is_weekend,month_name,month_sort_key
19730319,1973-03-19,1973,3,19,Monday,1,False,Mar 1973,1973-03
19730320,1973-03-20,1973,3,20,Tuesday,2,False,Mar 1973,1973-03
19730321,1973-03-21,1973,3,21,Wednesday,3,False,Mar 1973,1973-03
19730322,1973-03-22,1973,3,22,Thursday,4,False,Mar 1973,1973-03
19730323,1973-03-23,1973,3,23,Friday,5,False,Mar 1973,1973-03
19730324,1973-03-24,1973,3,24,Saturday,6,True,Mar 1973,1973-03
19730325,1973-03-25,1973,3,25,Sunday,7,True,Mar 1973,1973-03
19730326,1973-03-26,1973,3,26,Monday,1,False,Mar 1973,1973-03
19730327,1973-03-27,1973,3,27,Tuesday,2,False,Mar 1973,1973-03
19730328,1973-03-28,1973,3,28,Wednesday,3,False,Mar 1973,1973-03
19730329,1973-03-29,1973,3,29,Thursday,4,False,Mar 1973,1973-03
19730330,1973-03-30,1973,3,30,Friday,5,False,Mar 1973,1973-03
19730331,1973-03-31,1973,3,31,Saturday,6,True,Mar 1973,1973-03
19730401,1973-04-01,1973,4,1,Sunday,7,True,Apr 1973,1973-04
19730402,1973-04-02,1973,4,2,Monday,1,False,Apr 1973,1973-04
19730403,1973-04-03,1973,4,3,Tuesday,2,False,Apr 1973,1973-04
19730404,1973-04-04,1973,4,4,Wednesday,3,False,Apr 1973,1973-04
19730405,1973-04-05,1973,4,5,Thursday,4,False,Apr 1973,1973-04
19730406,1973-04-06,1973,4,6,Friday,5,False,Apr 1973,1973-04
19730407,1973-04-07,1973,4,7,Saturday,6,True,Apr 1973,1973-04
19730408,1973-04-08,1973,4,8,Sunday,7,True,Apr 1973,1973-04
19730409,1973-04-09,1973,4,9,Monday,1,False,Apr 1973,1973-04
19730410,1973-04-10,1973,4,10,Tuesday,2,False,Apr 1973,1973-04
19730411,1973-04-11,1973,4,11,Wednesday,3,False,Apr 1973,1973-04
19730412,1973-04-12,1973,4,12,Thursday,4,False,Apr 1973,1973-04
19730413,1973-04-13,1973,4,13,Friday,5,False,Apr 1973,1973-04
19730414,1973-04-14,1973,4,14,Saturday,6,True,Apr 1973,1973-04
19730415,1973-04-15,1973,4,15,Sunday,7,True,Apr 1973,1973-04
19730416,1973-04-16,1973,4,16,Monday,1,False,Apr 1973,1973-04
19730417,1973-04-17,1973,4,17,Tuesday,2,False,Apr 1973,1973-04
19730418,1973-04-18,1973,4,18,Wednesday,3,False,Apr 1973,1973-04
19730419,1973-04-19,1973,4,19,Thursday,4,False,Apr 1973,1973-04
19730420,1973-04-20,1973,4,20,Friday,5,False,Apr 1973,1973-04
19730421,1973-04-21,1973,4,21,Saturday,6,True,Apr 1973,1973-04
19730422,1973-04-22,1973,4,22,Sunday,7,True,Apr 1973,1973-04
19730423,1973-04-23,1973,4,23,Monday,1,False,Apr 1973,1973-04
19730424,1973-04-24,1973,4,24,Tuesday,2,False,Apr 1973,1973-04
19730425,1973-04-25,1973,4,25,Wednesday,3,False,Apr 1973,1973-04
19730426,1973-04-26,1973,4,26,Thursday,4,False,Apr 1973,1973-04
19730427,1973-04-27,1973,4,27,Friday,5,False,Apr 1973,1973-04
19730428,1973-04-28,1973,4,28,Saturday,6,True,Apr 1973,1973-04
19730429,1973-04-29,1973,4,29,Sunday,7,True,Apr 1973,1973-04
19730430,1973-04-30,1973,4,30,Monday,1,False,Apr 1973,1973-04
19730501,1973-05-01,1973,5,1,Tuesday,2,False,May 1973,1973-05
19730502,1973-05-02,1973,5,2,Wednesday,3,False,May 1973,1973-05
19730503,1973-05-03,1973,5,3,Thursday,4,False,May 1973,1973-05
19730504,1973-05-04,1973,5,4,Friday,5,False,May 1973,1973-05
19730505,1973-05-05,1973,5,5,Saturday,6,True,May 1973,1973-05
19730506,1973-05-06,1973,5,6,Sunday,7,True,May 1973,1973-05
19730507,1973-05-07,1973,5,7,Monday,1,False,May 1973,1973-05
19730508,1973-05-08,1973,5,8,Tuesday,2,False,May 1973,1973-05
19730509,1973-05-09,1973,5,9,Wednesday,3,False,May 1973,1973-05
19730510,1973-05-10,1973,5,10,Thursday,4,False,May 1973,1973-05
19730511,1973-05-11,1973,5,11,Friday,5,False,May 1973,1973-05
19730512,1973-05-12,1973,5,12,Saturday,6,True,May 1973,1973-05
19730513,1973-05-13,1973,5,13,Sunday,7,True,May 1973,1973-05
19730514,1973-05-14,1973,5,14,Monday,1,False,May 1973,1973-05
19730515,1973-05-15,1973,5,15,Tuesday,2,False,May 1973,1973-05
19730516,1973-05-16,1973,5,16,Wednesday,3,False,May 1973,1973-05
19730517,1973-05-17,1973,5,17,Thursday,4,False,May 1973,1973-05
19730518,1973-05-18,1973,5,18,Friday,5,False,May 1973,1973-05
19730519,1973-05-19,1973,5,19,Saturday,6,True,May 1973,1973-05
19730520,1973-05-20,1973,5,20,Sunday,7,True,May 1973,1973-05
19730521,1973-05-21,1973,5,21,Monday,1,False,May 1973,1973-05
19730522,1973-05-22,1973,5,22,Tuesday,2,False,May 1973,1973-05
19730523,1973-05-23,1973,5,23,Wednesday,3,False,May 1973,1973-05
19730524,1973-05-24,1973,5,24,Thursday,4,False,May 1973,1973-05
19730525,1973-05-25,1973,5,25,Friday,5,False,May 1973,1973-05
19730526,1973-05-26,1973,5,26,Saturday,6,True,May 1973,1973-05
19730527,1973-05-27,1973,5,27,Sunday,7,True,May 1973,1973-05
19730528,1973-05-28,1973,5,28,Monday,1,False,May 1973,1973-05
19730529,1973-05-29,1973,5,29,Tuesday,2,False,May 1973,1973-05
19730530,1973-05-30,1973,5,30,Wednesday,3,False,May 1973,1973-05
19730531,1973-05-31,1973,5,31,Thursday,4,False,May 1973,1973-05
19730601,1973-06-01,1973,6,1,Friday,5,False,Jun 1973,1973-06
19730602,1973-06-02,1973,6,2,Saturday,6,True,Jun 1973,1973-06
19730603,1973-06-03,1973,6,3,Sunday,7,True,Jun 1973,1973-06
19730604,1973-06-04,1973,6,4,Monday,1,False,Jun 1973,1973-06
19730605,1973-06-05,1973,6,5,Tuesday,2,False,Jun 1973,1973-06
19730606,1973-06-06,1973,6,6,Wednesday,3,False,Jun 1973,1973-06
19730607,1973-06-07,1973,6,7,Thursday,4,False,Jun 1973,1973-06
19730608,1973-06-08,1973,6,8,Friday,5,False,Jun 1973,1973-06
19730609,1973-06-09,1973,6,9,Saturday,6,True,Jun 1973,1973-06
19730610,1973-06-10,1973,6,10,Sunday,7,True,Jun 1973,1973-06
19730611,1973-06-11,1973,6,11,Monday,1,False,Jun 1973,1973-06
19730612,1973-06-12,1973,6,12,Tuesday,2,False,Jun 1973,1973-06
19730613,1973-06-13,1973,6,13,Wednesday,3,False,Jun 1973,1973-06
19730614,1973-06-14,1973,6,14,Thursday,4,False,Jun 1973,1973-06
19730615,1973-06-15,1973,6,15,Friday,5,False,Jun 1973,1973-06
19730616,1973-06-16,1973,6,16,Saturday,6,True,Jun 1973,1973-06
19730617,1973-06-17,1973,6,17,Sunday,7,True,Jun 1973,1973-06
19730618,1973-06-18,1973,6,18,Monday,1,False,Jun 1973,1973-06
19730619,1973-06-19,1973,6,19,Tuesday,2,False,Jun 1973,1973-06
19730620,1973-06-20,1973,6,20,Wednesday,3,False,Jun 1973,1973-06
19730621,1973-06-21,1973,6,21,Thursday,4,False,Jun 1973,1973-06
19730622,1973-06-22,1973,6,22,Friday,5,False,Jun 1973,1973-06
19730623,1973-06-23,1973,6,23,Saturday,6,True,Jun 1973,1973-06
19730624,1973-06-24,1973,6,24,Sunday,7,True,Jun 1973,1973-06
19730625,1973-06-25,1973,6,25,Monday,1,False,Jun 1973,1973-06
19730626,1973-06-26,1973,6,26,Tuesday,2,False,Jun 1973,1973-06
19730627,1973-06-27,1973,6,27,Wednesday,3,False,Jun 1973,1973-06
19730628,1973-06-28,1973,6,28,Thursday,4,False,Jun 1973,1973-06
19730629,1973-06-29,1973,6,29,Friday,5,False,Jun 1973,1973-06
19730630,1973-06-30,1973,6,30,Saturday,6,True,Jun 1973,1973-06
19730701,1973-07-01,1973,7,1,Sunday,7,True,Jul 1973,1973-07
19730702,1973-07-02,1973,7,2,Monday,1,False,Jul 1973,1973-07
19730703,1973-07-03,1973,7,3,Tuesday,2,False,Jul 1973,1973-07
19730704,1973-07-04,1973,7,4,Wednesday,3,False,Jul 1973,1973-07
19730705,1973-07-05,1973,7,5,Thursday,4,False,Jul 1973,1973-07
19730706,1973-07-06,1973,7,6,Friday,5,False,Jul 1973,1973-07
19730707,1973-07-07,1973,7,7,Saturday,6,True,Jul 1973,1973-07
19730708,1973-07-08,1973,7,8,Sunday,7,True,Jul 1973,1973-07
19730709,1973-07-09,1973,7,9,Monday,1,False,Jul 1973,1973-07
19730710,1973-07-10,1973,7,10,Tuesday,2,False,Jul 1973,1973-07
19730711,1973-07-11,1973,7,11,Wednesday,3,False,Jul 1973,1973-07
19730712,1973-07-12,1973,7,12,Thursday,4,False,Jul 1973,1973-07
19730713,1973-07-13,1973,7,13,Friday,5,False,Jul 1973,1973-07
19730714,1973-07-14,1973,7,14,Saturday,6,True,Jul 1973,1973-07
19730715,1973-07-15,1973,7,15,Sunday,7,True,Jul 1973,1973-07
19730716,1973-07-16,1973,7,16,Monday,1,False,Jul 1973,1973-07
19730717,1973-07-17,1973,7,17,Tuesday,2,False,Jul 1973,1973-07
19730718,1973-07-18,1973,7,18,Wednesday,3,False,Jul 1973,1973-07
19730719,1973-07-19,1973,7,19,Thursday,4,False,Jul 1973,1973-07
19730720,1973-07-20,1973,7,20,Friday,5,False,Jul 1973,1973-07
19730721,1973-07-21,1973,7,21,Saturday,6,True,Jul 1973,1973-07
19730722,1973-07-22,1973,7,22,Sunday,7,True,Jul 1973,1973-07
19730723,1973-07-23,1973,7,23,Monday,1,False,Jul 1973,1973-07
19730724,1973-07-24,1973,7,24,Tuesday,2,False,Jul 1973,1973-07
19730725,1973-07-25,1973,7,25,Wednesday,3,False,Jul 1973,1973-07
19730726,1973-07-26,1973,7,26,Thursday,4,False,Jul 1973,1973-07
19730727,1973-07-27,1973,7,27,Friday,5,False,Jul 1973,1973-07
19730728,1973-07-28,1973,7,28,Saturday,6,True,Jul 1973,1973-07
19730729,1973-07-29,1973,7,29,Sunday,7,True,Jul 1973,1973-07
19730730,1973-07-30,1973,7,30,Monday,1,False,Jul 1973,1973-07
19730731,1973-07-31,1973,7,31,Tuesday,2,False,Jul 1973,1973-07
19730801,1973-08-01,1973,8,1,Wednesday,3,False,Aug 1973,1973-08
19730802,1973-08-02,1973,8,2,Thursday,4,False,Aug 1973,1973-08
19730803,1973-08-03,1973,8,3,Friday,5,False,Aug 1973,1973-08
19730804,1973-08-04,1973,8,4,Saturday,6,True,Aug 1973,1973-08
19730805,1973-08-05,1973,8,5,Sunday,7,True,Aug 1973,1973-08
19730806,1973-08-06,1973,8,6,Monday,1,False,Aug 1973,1973-08
19730807,1973-08-07,1973,8,7,Tuesday,2,False,Aug 1973,1973-08
19730808,1973-08-08,1973,8,8,Wednesday,3,False,Aug 1973,1973-08
19730809,1973-08-09,1973,8,9,Thursday,4,False,Aug 1973,1973-08
19730810,1973-08-10,1973,8,10,Friday,5,False,Aug 1973,1973-08
19730811,1973-08-11,1973,8,11,Saturday,6,True,Aug 1973,1973-08
19730812,1973-08-12,1973,8,12,Sunday,7,True,Aug 1973,1973-08
19730813,1973-08-13,1973,8,13,Monday,1,False,Aug 1973,1973-08
19730814,1973-08-14,1973,8,14,Tuesday,2,False,Aug 1973,1973-08
19730815,1973-08-15,1973,8,15,Wednesday,3,False,Aug 1973,1973-08
19730816,1973-08-16,1973,8,16,Thursday,4,False,Aug 1973,1973-08
19730817,1973-08-17,1973,8,17,Friday,5,False,Aug 1973,1973-08
19730818,1973-08-18,1973,8,18,Saturday,6,True,Aug 1973,1973-08
19730819,1973-08-19,1973,8,19,Sunday,7,True,Aug 1973,1973-08
19730820,1973-08-20,1973,8,20,Monday,1,False,Aug 1973,1973-08
19730821,1973-08-21,1973,8,21,Tuesday,2,False,Aug 1973,1973-08
19730822,1973-08-22,1973,8,22,Wednesday,3,False,Aug 1973,1973-08
19730823,1973-08-23,1973,8,23,Thursday,4,False,Aug 1973,1973-08
19730824,1973-08-24,1973,8,24,Friday,5,False,Aug 1973,1973-08
19730825,1973-08-25,1973,8,25,Saturday,6,True,Aug 1973,1973-08
19730826,1973-08-26,1973,8,26,Sunday,7,True,Aug 1973,1973-08
19730827,1973-08-27,1973,8,27,Monday,1,False,Aug 1973,1973-08
19730828,1973-08-28,1973,8,28,Tuesday,2,False,Aug 1973,1973-08
19730829,1973-08-29,1973,8,29,Wednesday,3,False,Aug 1973,1973-08
19730830,1973-08-30,1973,8,30,Thursday,4,False,Aug 1973,1973-08
19730831,1973-08-31,1973,8,31,Friday,5,False,Aug 1973,1973-08
19730901,1973-09-01,1973,9,1,Saturday,6,True,Sep 1973,1973-09
19730902,1973-09-02,1973,9,2,Sunday,7,True,Sep 1973,1973-09
19730903,1973-09-03,1973,9,3,Monday,1,False,Sep 1973,1973-09
19730904,1973-09-04,1973,9,4,Tuesday,2,False,Sep 1973,1973-09
19730905,1973-09-05,1973,9,5,Wednesday,3,False,Sep 1973,1973-09
19730906,1973-09-06,1973,9,6,Thursday,4,False,Sep 1973,1973-09
19730907,1973-09-07,1973,9,7,Friday,5,False,Sep 1973,1973-09
19730908,1973-09-08,1973,9,8,Saturday,6,True,Sep 1973,1973-09
19730909,1973-09-09,1973,9,9,Sunday,7,True,Sep 1973,1973-09
19730910,1973-09-10,1973,9,10,Monday,1,False,Sep 1973,1973-09
19730911,1973-09-11,1973,9,11,Tuesday,2,False,Sep 1973,1973-09
19730912,1973-09-12,1973,9,12,Wednesday,3,False,Sep 1973,1973-09
19730913,1973-09-13,1973,9,13,Thursday,4,False,Sep 1973,1973-09
19730914,1973-09-14,1973,9,14,Friday,5,False,Sep 1973,1973-09
19730915,1973-09-15,1973,9,15,Saturday,6,True,Sep 1973,1973-09
19730916,1973-09-16,1973,9,16,Sunday,7,True,Sep 1973,1973-09
19730917,1973-09-17,1973,9,17,Monday,1,False,Sep 1973,1973-09
19730918,1973-09-18,1973,9,18,Tuesday,2,False,Sep 1973,1973-09
19730919,1973-09-19,1973,9,19,Wednesday,3,False,Sep 1973,1973-09
19730920,1973-09-20,1973,9,20,Thursday,4,False,Sep 1973,1973-09
19730921,1973-09-21,1973,9,21,Friday,5,False,Sep 1973,1973-09
19730922,1973-09-22,1973,9,22,Saturday,6,True,Sep 1973,1973-09
19730923,1973-09-23,1973,9,23,Sunday,7,True,Sep 1973,1973-09
19730924,1973-09-24,1973,9,24,Monday,1,False,Sep 1973,1973-09
19730925,1973-09-25,1973,9,25,Tuesday,2,False,Sep 1973,1973-09
19730926,1973-09-26,1973,9,26,Wednesday,3,False,Sep 1973,1973-09
19730927,1973-09-27,1973,9,27,Thursday,4,False,Sep 1973,1973-09
19730928,1973-09-28,1973,9,28,Friday,5,False,Sep 1973,1973-09
19730929,1973-09-29,1973,9,29,Saturday,6,True,Sep 1973,1973-09
19730930,1973-09-30,1973,9,30,Sunday,7,True,Sep 1973,1973-09
19731001,1973-10-01,1973,10,1,Monday,1,False,Oct 1973,1973-10
19731002,1973-10-02,1973,10,2,Tuesday,2,False,Oct 1973,1973-10
19731003,1973-10-03,1973,10,3,Wednesday,3,False,Oct 1973,1973-10
19731004,1973-10-04,1973,10,4,Thursday,4,False,Oct 1973,1973-10
19731005,1973-10-05,1973,10,5,Friday,5,False,Oct 1973,1973-10
19731006,1973-10-06,1973,10,6,Saturday,6,True,Oct 1973,1973-10
19731007,1973-10-07,1973,10,7,Sunday,7,True,Oct 1973,1973-10
19731008,1973-10-08,1973,10,8,Monday,1,False,Oct 1973,1973-10
19731009,1973-10-09,1973,10,9,Tuesday,2,False,Oct 1973,1973-10
19731010,1973-10-10,1973,10,10,Wednesday,3,False,Oct 1973,1973-10
19731011,1973-10-11,1973,10,11,Thursday,4,False,Oct 1973,1973-10
19731012,1973-10-12,1973,10,12,Friday,5,False,Oct 1973,1973-10
19731013,1973-10-13,1973,10,13,Saturday,6,True,Oct 1973,1973-10
19731014,1973-10-14,1973,10,14,Sunday,7,True,Oct 1973,1973-10
19731015,1973-10-15,1973,10,15,Monday,1,False,Oct 1973,1973-10
19731016,1973-10-16,1973,10,16,Tuesday,2,False,Oct 1973,1973-10
19731017,1973-10-17,1973,10,17,Wednesday,3,False,Oct 1973,1973-10
19731018,1973-10-18,1973,10,18,Thursday,4,False,Oct 1973,1973-10
19731019,1973-10-19,1973,10,19,Friday,5,False,Oct 1973,1973-10
19731020,1973-10-20,1973,10,20,Saturday,6,True,Oct 1973,1973-10
19731021,1973-10-21,1973,10,21,Sunday,7,True,Oct 1973,1973-10
19731022,1973-10-22,1973,10,22,Monday,1,False,Oct 1973,1973-10
19731023,1973-10-23,1973,10,23,Tuesday,2,False,Oct 1973,1973-10
19731024,1973-10-24,1973,10,24,Wednesday,3,False,Oct 1973,1973-10
19731025,1973-10-25,1973,10,25,Thursday,4,False,Oct 1973,1973-10
19731026,1973-10-26,1973,10,26,Friday,5,False,Oct 1973,1973-10
19731027,1973-10-27,1973,10,27,Saturday,6,True,Oct 1973,1973-10
19731028,1973-10-28,1973,10,28,Sunday,7,True,Oct 1973,1973-10
19731029,1973-10-29,1973,10,29,Monday,1,False,Oct 1973,1973-10
19731030,1973-10-30,1973,10,30,Tuesday,2,False,Oct 1973,1973-10
19731031,1973-10-31,1973,10,31,Wednesday,3,False,Oct 1973,1973-10
19731101,1973-11-01,1973,11,1,Thursday,4,False,Nov 1973,1973-11
19731102,1973-11-02,1973,11,2,Friday,5,False,Nov 1973,1973-11
19731103,1973-11-03,1973,11,3,Saturday,6,True,Nov 1973,1973-11
19731104,1973-11-04,1973,11,4,Sunday,7,True,Nov 1973,1973-11
19731105,1973-11-05,1973,11,5,Monday,1,False,Nov 1973,1973-11
19731106,1973-11-06,1973,11,6,Tuesday,2,False,Nov 1973,1973-11
19731107,1973-11-07,1973,11,7,Wednesday,3,False,Nov 1973,1973-11
19731108,1973-11-08,1973,11,8,Thursday,4,False,Nov 1973,1973-11
19731109,1973-11-09,1973,11,9,Friday,5,False,Nov 1973,1973-11
19731110,1973-11-10,1973,11,10,Saturday,6,True,Nov 1973,1973-11
19731111,1973-11-11,1973,11,11,Sunday,7,True,Nov 1973,1973-11
19731112,1973-11-12,1973,11,12,Monday,1,False,Nov 1973,1973-11
19731113,1973-11-13,1973,11,13,Tuesday,2,False,Nov 1973,1973-11
19731114,1973-11-14,1973,11,14,Wednesday,3,False,Nov 1973,1973-11
19731115,1973-11-15,1973,11,15,Thursday,4,False,Nov 1973,1973-11
19731116,1973-11-16,1973,11,16,Friday,5,False,Nov 1973,1973-11
19731117,1973-11-17,1973,11,17,Saturday,6,True,Nov 1973,1973-11
19731118,1973-11-18,1973,11,18,Sunday,7,True,Nov 1973,1973-11
19731119,1973-11-19,1973,11,19,Monday,1,False,Nov 1973,1973-11
19731120,1973-11-20,1973,11,20,Tuesday,2,False,Nov 1973,1973-11
19731121,1973-11-21,1973,11,21,Wednesday,3,False,Nov 1973,1973-11
19731122,1973-11-22,1973,11,22,Thursday,4,False,Nov 1973,1973-11
19731123,1973-11-23,1973,11,23,Friday,5,False,Nov 1973,1973-11
19731124,1973-11-24,1973,11,24,Saturday,6,True,Nov 1973,1973-11
19731125,1973-11-25,1973,11,25,Sunday,7,True,Nov 1973,1973-11
19731126,1973-11-26,1973,11,26,Monday,1,False,Nov 1973,1973-11
19731127,1973-11-27,1973,11,27,Tuesday,2,False,Nov 1973,1973-11
19731128,1973-11-28,1973,11,28,Wednesday,3,False,Nov 1973,1973-11
19731129,1973-11-29,1973,11,29,Thursday,4,False,Nov 1973,1973-11
19731130,1973-11-30,1973,11,30,Friday,5,False,Nov 1973,1973-11
19731201,1973-12-01,1973,12,1,Saturday,6,True,Dec 1973,1973-12
19731202,1973-12-02,1973,12,2,Sunday,7,True,Dec 1973,1973-12
19731203,1973-12-03,1973,12,3,Monday,1,False,Dec 1973,1973-12
19731204,1973-12-04,1973,12,4,Tuesday,2,False,Dec 1973,1973-12
19731205,1973-12-05,1973,12,5,Wednesday,3,False,Dec 1973,1973-12
19731206,1973-12-06,1973,12,6,Thursday,4,False,Dec 1973,1973-12
19731207,1973-12-07,1973,12,7,Friday,5,False,Dec 1973,1973-12
19731208,1973-12-08,1973,12,8,Saturday,6,True,Dec 1973,1973-12
19731209,1973-12-09,1973,12,9,Sunday,7,True,Dec 1973,1973-12
19731210,1973-12-10,1973,12,10,Monday,1,False,Dec 1973,1973-12
19731211,1973-12-11,1973,12,11,Tuesday,2,False,Dec 1973,1973-12
19731212,1973-12-12,1973,12,12,Wednesday,3,False,Dec 1973,1973-12
19731213,1973-12-13,1973,12,13,Thursday,4,False,Dec 1973,1973-12
19731214,1973-12-14,1973,12,14,Friday,5,False,Dec 1973,1973-12
19731215,1973-12-15,1973,12,15,Saturday,6,True,Dec 1973,1973-12
19731216,1973-12-16,1973,12,16,Sunday,7,True,Dec 1973,1973-12
19731217,1973-12-17,1973,12,17,Monday,1,False,Dec 1973,1973-12
19731218,1973-12-18,1973,12,18,Tuesday,2,False,Dec 1973,1973-12
19731219,1973-12-19,1973,12,19,Wednesday,3,False,Dec 1973,1973-12
19731220,1973-12-20,1973,12,20,Thursday,4,False,Dec 1973,1973-12
19731221,1973-12-21,1973,12,21,Friday,5,False,Dec 1973,1973-12
19731222,1973-12-22,1973,12,22,Saturday,6,True,Dec 1973,1973-12
19731223,1973-12-23,1973,12,23,Sunday,7,True,Dec 1973,1973-12
19731224,1973-12-24,1973,12,24,Monday,1,False,Dec 1973,1973-12
19731225,1973-12-25,1973,12,25,Tuesday,2,False,Dec 1973,1973-12
19731226,1973-12-26,1973,12,26,Wednesday,3,False,Dec 1973,1973-12
19731227,1973-12-27,1973,12,27,Thursday,4,False,Dec 1973,1973-12
19731228,1973-12-28,1973,12,28,Friday,5,False,Dec 1973,1973-12
19731229,1973-12-29,1973,12,29,Saturday,6,True,Dec 1973,1973-12
19731230,1973-12-30,1973,12,30,Sunday,7,True,Dec 1973,1973-12
19731231,1973-12-31,1973,12,31,Monday,1,False,Dec 1973,1973-12
19740101,1974-01-01,1974,1,1,Tuesday,2,False,Jan 1974,1974-01
19740102,1974-01-02,1974,1,2,Wednesday,3,False,Jan 1974,1974-01
19740103,1974-01-03,1974,1,3,Thursday,4,False,Jan 1974,1974-01
19740104,1974-01-04,1974,1,4,Friday,5,False,Jan 1974,1974-01
19740105,1974-01-05,1974,1,5,Saturday,6,True,Jan 1974,1974-01
19740106,1974-01-06,1974,1,6,Sunday,7,True,Jan 1974,1974-01
19740107,1974-01-07,1974,1,7,Monday,1,False,Jan 1974,1974-01
19740108,1974-01-08,1974,1,8,Tuesday,2,False,Jan 1974,1974-01
19740109,1974-01-09,1974,1,9,Wednesday,3,False,Jan 1974,1974-01
19740110,1974-01-10,1974,1,10,Thursday,4,False,Jan 1974,1974-01
19740111,1974-01-11,1974,1,11,Friday,5,False,Jan 1974,1974-01
19740112,1974-01-12,1974,1,12,Saturday,6,True,Jan 1974,1974-01
19740113,1974-01-13,1974,1,13,Sunday,7,True,Jan 1974,1974-01
19740114,1974-01-14,1974,1,14,Monday,1,False,Jan 1974,1974-01
19740115,1974-01-15,1974,1,15,Tuesday,2,False,Jan 1974,1974-01
19740116,1974-01-16,1974,1,16,Wednesday,3,False,Jan 1974,1974-01
19740117,1974-01-17,1974,1,17,Thursday,4,False,Jan 1974,1974-01
19740118,1974-01-18,1974,1,18,Friday,5,False,Jan 1974,1974-01
19740119,1974-01-19,1974,1,19,Saturday,6,True,Jan 1974,1974-01
19740120,1974-01-20,1974,1,20,Sunday,7,True,Jan 1974,1974-01
19740121,1974-01-21,1974,1,21,Monday,1,False,Jan 1974,1974-01
19740122,1974-01-22,1974,1,22,Tuesday,2,False,Jan 1974,1974-01
19740123,1974-01-23,1974,1,23,Wednesday,3,False,Jan 1974,1974-01
19740124,1974-01-24,1974,1,24,Thursday,4,False,Jan 1974,1974-01
19740125,1974-01-25,1974,1,25,Friday,5,False,Jan 1974,1974-01
19740126,1974-01-26,1974,1,26,Saturday,6,True,Jan 1974,1974-01
19740127,1974-01-27,1974,1,27,Sunday,7,True,Jan 1974,1974-01
19740128,1974-01-28,1974,1,28,Monday,1,False,Jan 1974,1974-01
19740129,1974-01-29,1974,1,29,Tuesday,2,False,Jan 1974,1974-01
19740130,1974-01-30,1974,1,30,Wednesday,3,False,Jan 1974,1974-01
19740131,1974-01-31,1974,1,31,Thursday,4,False,Jan 1974,1974-01
19740201,1974-02-01,1974,2,1,Friday,5,False,Feb 1974,1974-02
19740202,1974-02-02,1974,2,2,Saturday,6,True,Feb 1974,1974-02
19740203,1974-02-03,1974,2,3,Sunday,7,True,Feb 1974,1974-02
19740204,1974-02-04,1974,2,4,Monday,1,False,Feb 1974,1974-02
19740205,1974-02-05,1974,2,5,Tuesday,2,False,Feb 1974,1974-02
19740206,1974-02-06,1974,2,6,Wednesday,3,False,Feb 1974,1974-02
19740207,1974-02-07,1974,2,7,Thursday,4,False,Feb 1974,1974-02
19740208,1974-02-08,1974,2,8,Friday,5,False,Feb 1974,1974-02
19740209,1974-02-09,1974,2,9,Saturday,6,True,Feb 1974,1974-02
19740210,1974-02-10,1974,2,10,Sunday,7,True,Feb 1974,1974-02
19740211,1974-02-11,1974,2,11,Monday,1,False,Feb 1974,1974-02
19740212,1974-02-12,1974,2,12,Tuesday,2,False,Feb 1974,1974-02
19740213,1974-02-13,1974,2,13,Wednesday,3,False,Feb 1974,1974-02
19740214,1974-02-14,1974,2,14,Thursday,4,False,Feb 1974,1974-02
19740215,1974-02-15,1974,2,15,Friday,5,False,Feb 1974,1974-02
19740216,1974-02-16,1974,2,16,Saturday,6,True,Feb 1974,1974-02
19740217,1974-02-17,1974,2,17,Sunday,7,True,Feb 1974,1974-02
19740218,1974-02-18,1974,2,18,Monday,1,False,Feb 1974,1974-02
19740219,1974-02-19,1974,2,19,Tuesday,2,False,Feb 1974,1974-02
19740220,1974-02-20,1974,2,20,Wednesday,3,False,Feb 1974,1974-02
19740221,1974-02-21,1974,2,21,Thursday,4,False,Feb 1974,1974-02
19740222,1974-02-22,1974,2,22,Friday,5,False,Feb 1974,1974-02
19740223,1974-02-23,1974,2,23,Saturday,6,True,Feb 1974,1974-02
19740224,1974-02-24,1974,2,24,Sunday,7,True,Feb 1974,1974-02
19740225,1974-02-25,1974,2,25,Monday,1,False,Feb 1974,1974-02
19740226,1974-02-26,1974,2,26,Tuesday,2,False,Feb 1974,1974-02
19740227,1974-02-27,1974,2,27,Wednesday,3,False,Feb 1974,1974-02
19740228,1974-02-28,1974,2,28,Thursday,4,False,Feb 1974,1974-02
